½Ã°£,¼¾¼­1,¼¾¼­2,¼¾¼­3,¼¾¼­4,¼¾¼­5,¼¾¼­6,¼¾¼­7,¼¾¼­8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,¼¾¼­1,¼¾¼­2,¼¾¼­3,¼¾¼­4,¼¾¼­5,¼¾¼­6,¼¾¼­7,¼¾¼­8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-07-31 17:40:43.278,0,0,0,0,0,0,0,0,9261,724,-16437,-852,-25090,-12406,1,2,0,0,1,0,0,0,1409,-111,-8523,1247,413,376
'2017-07-31 17:40:43.288,0,0,0,0,0,0,0,0,9177,2741,-9803,2877,-24784,-12956,1,2,0,0,1,0,0,0,1440,-207,-8590,789,628,286
'2017-07-31 17:40:43.298,0,0,0,0,0,0,0,0,4758,3467,-3720,4955,-22548,-12897,1,2,0,0,1,0,0,0,1403,-37,-8664,374,866,193
'2017-07-31 17:40:43.308,0,0,0,0,0,0,0,0,6261,7582,-8276,1963,-13591,-12321,1,2,0,0,1,0,0,0,1494,93,-8831,113,1145,164
'2017-07-31 17:40:43.318,0,0,0,0,0,0,0,0,9700,7957,-9047,-3111,-4363,-12528,1,2,0,0,1,0,0,0,1449,-372,-9339,-125,1513,97
'2017-07-31 17:40:43.328,0,0,0,0,0,0,0,0,8680,5467,-4560,-7316,3606,-12106,1,2,0,0,1,0,0,0,1288,0,-9707,-237,2204,-167
'2017-07-31 17:40:43.338,0,0,0,0,0,0,0,0,6288,3919,-5966,-9973,8023,-10677,1,2,0,0,1,0,0,0,1521,305,-9179,-231,2733,-162
'2017-07-31 17:40:43.348,0,0,0,0,0,0,0,0,4047,2718,-7235,-11670,10152,-8599,1,2,0,0,1,0,0,0,1480,107,-9753,-379,3139,-162
'2017-07-31 17:40:43.358,0,0,0,0,0,0,0,0,3715,1478,-6616,-11759,10767,-6100,1,2,0,0,1,0,0,0,1485,-870,-10470,-678,3593,-177
'2017-07-31 17:40:43.368,0,0,0,0,0,0,0,0,3831,600,-5215,-10783,10527,-3451,1,2,0,0,1,0,0,0,1500,166,-10632,-409,4317,-464
'2017-07-31 17:40:43.378,0,0,0,0,0,0,0,0,3790,451,-5152,-9800,10030,-820,2,2,0,0,1,0,0,0,1542,376,-11003,-656,5124,-372
'2017-07-31 17:40:43.388,0,0,0,0,0,0,0,0,4007,887,-5573,-9534,9708,1270,2,2,0,0,1,0,0,0,1529,693,-11619,-713,6119,-309
'2017-07-31 17:40:43.398,0,0,0,0,0,0,0,0,4707,1243,-6191,-10532,9651,2536,2,2,0,0,1,0,0,0,1551,1021,-12029,-669,7312,-119
'2017-07-31 17:40:43.408,0,0,0,0,0,0,0,0,5466,1320,-6754,-11529,9825,2859,2,2,0,0,1,0,0,0,1582,1191,-12955,-461,8775,123
'2017-07-31 17:40:43.418,0,0,0,0,0,0,0,0,7022,1425,-7848,-14514,11047,2794,2,2,0,0,1,0,0,0,1645,866,-12663,-441,9930,356
'2017-07-31 17:40:43.428,0,0,0,0,0,0,0,0,7835,1122,-8816,-18338,13321,1686,2,2,0,0,1,0,0,0,1644,693,-13275,98,11574,572
'2017-07-31 17:40:43.438,0,0,0,0,0,0,0,0,7402,53,-10245,-21980,15459,-273,2,2,0,0,1,0,0,0,1773,266,-12230,752,13355,676
'2017-07-31 17:40:43.448,0,0,0,0,0,0,0,0,6224,-1509,-12717,-24716,16407,-3004,2,2,0,0,1,0,0,0,1654,2001,-12885,1308,14832,788
'2017-07-31 17:40:43.458,0,0,0,0,0,0,0,0,5275,-3948,-14652,-25366,16222,-5969,2,2,0,0,1,0,0,0,1570,3841,-14607,1318,16175,1612
'2017-07-31 17:40:43.468,0,0,0,0,0,0,0,0,5024,-6824,-14456,-24410,15591,-8401,2,2,0,0,1,0,0,0,1432,3310,-16153,2616,17443,2443
'2017-07-31 17:40:43.478,0,0,0,0,0,0,0,0,5613,-9152,-14387,-21928,15259,-9940,2,2,0,0,1,0,0,0,498,4982,-18183,4601,19644,3212
'2017-07-31 17:40:43.488,0,0,0,0,0,0,0,0,6173,-10644,-14657,-17981,15474,-10608,2,2,0,0,1,0,0,0,863,7221,-18914,7248,22320,4303
'2017-07-31 17:40:43.498,0,0,0,0,0,0,0,0,6264,-10462,-14523,-13849,15971,-10649,2,2,0,0,0,0,0,0,1428,9824,-19935,7977,24771,6130
'2017-07-31 17:40:43.508,0,0,0,0,0,0,0,0,5895,-8894,-14593,-10502,16478,-10540,2,2,0,0,0,0,0,0,6506,3378,-21581,6108,25804,7719
'2017-07-31 17:40:43.518,0,0,0,0,0,0,0,0,5098,-7161,-14914,-8593,16798,-10508,1,2,0,0,0,0,0,0,2657,11387,-29146,2346,26343,7855
'2017-07-31 17:40:43.528,0,0,0,0,0,0,0,0,4181,-5759,-14910,-7757,16742,-10645,0,1,0,0,0,0,0,0,-2366,16535,-21879,1583,29637,10038
'2017-07-31 17:40:43.538,0,0,0,0,0,0,0,0,3405,-4845,-15159,-7574,16437,-10868,0,1,0,0,0,0,0,0,-2259,15544,-9292,3601,27421,13938
'2017-07-31 17:40:43.548,0,0,0,0,0,0,0,0,2919,-4086,-15268,-7914,16450,-11014,0,0,0,0,0,0,0,0,-8602,12048,-11660,8189,22752,16241
'2017-07-31 17:40:43.558,0,0,0,0,0,0,0,0,1684,-3780,-14958,-8230,16782,-10902,0,0,0,0,0,0,0,0,-8531,6591,-4176,13830,20629,17129
'2017-07-31 17:40:43.568,0,0,0,0,0,0,0,0,382,-3409,-15814,-7998,16638,-10359,0,0,0,0,0,0,0,0,-3571,756,-254,18558,18624,15367
'2017-07-31 17:40:43.578,0,0,0,0,0,0,0,0,-1211,-3342,-16699,-8415,15565,-9486,0,0,0,0,0,0,0,0,1763,-7704,-4010,18216,12216,7962
'2017-07-31 17:40:43.588,0,0,0,0,0,0,0,0,-2912,-2932,-16458,-9806,13850,-8326,0,0,0,0,0,0,0,0,-3163,1952,-9674,11563,967,457
'2017-07-31 17:40:43.598,0,0,0,0,0,0,0,0,-4608,-2666,-16357,-11514,11742,-7194,0,0,0,0,0,0,0,0,-6897,6085,-7392,11382,-6662,-4577
'2017-07-31 17:40:43.608,0,0,0,0,0,0,0,0,-6114,-4044,-16987,-13240,9430,-6019,0,0,0,0,0,0,0,0,-6155,5494,-7069,11987,-10704,-6703
'2017-07-31 17:40:43.618,0,0,0,0,0,0,0,0,-6990,-6639,-17029,-14181,7578,-4801,0,0,0,0,0,0,0,0,-5405,6666,-8057,9537,-12671,-7666
'2017-07-31 17:40:43.628,0,0,0,0,0,0,0,0,-8097,-8780,-16489,-13739,6625,-3919,0,0,0,0,0,0,0,0,-5230,8405,-8122,6460,-13553,-7591
'2017-07-31 17:40:43.638,0,0,0,0,0,0,0,0,-9639,-9611,-15614,-12852,6292,-3729,0,0,0,0,0,0,0,0,-4534,8304,-7233,3684,-13904,-6770
'2017-07-31 17:40:43.648,0,0,0,0,0,0,0,0,-10969,-10664,-14510,-11855,6135,-4354,0,0,0,0,0,0,0,0,-4062,6991,-6807,812,-14177,-5899
'2017-07-31 17:40:43.658,0,0,0,0,0,0,0,0,-11570,-13013,-13277,-10034,6820,-5673,0,0,0,0,0,0,0,0,-3672,5874,-6798,-1368,-14491,-5368
'2017-07-31 17:40:43.668,0,0,0,0,0,0,0,0,-12075,-14432,-11804,-7486,8257,-7212,0,0,0,0,0,0,0,0,-3540,5046,-7061,-2334,-15094,-5210
'2017-07-31 17:40:43.678,0,0,0,0,0,0,0,0,-13406,-15272,-9998,-4783,8988,-8367,0,0,0,0,0,0,0,0,-3665,4323,-6915,-2242,-16421,-5527
'2017-07-31 17:40:43.688,0,0,0,0,0,0,0,0,-15472,-15491,-9006,-2741,8626,-8538,0,0,0,0,0,0,0,0,-4097,3898,-6559,-1780,-18559,-6477
'2017-07-31 17:40:43.698,0,0,0,0,0,0,0,0,-17038,-14896,-8207,-979,7560,-7529,0,0,0,0,0,0,0,0,-4421,4025,-7060,-1440,-21051,-8081
'2017-07-31 17:40:43.708,0,0,0,0,0,0,0,0,-18047,-13872,-7915,822,6030,-5370,0,0,0,0,0,0,0,0,-3864,4846,-8117,-938,-23102,-10041
'2017-07-31 17:40:43.718,0,0,0,0,0,0,0,0,-18140,-12311,-8454,2363,4197,-2311,0,0,0,0,0,0,0,0,-2912,5828,-9369,-510,-24344,-11884
'2017-07-31 17:40:43.728,0,0,0,0,0,0,0,0,-30094,-27153,-32768,26707,-2996,622,0,0,0,0,0,0,0,0,-1860,7042,-10534,-127,-24629,-13365
'2017-07-31 17:40:43.738,0,0,0,0,0,0,0,0,3914,15498,2250,19770,-2004,3852,0,0,0,0,0,0,0,0,-740,8283,-11340,142,-24096,-14378
'2017-07-31 17:40:43.748,0,0,0,0,0,0,0,1,4465,2390,-6004,26362,1101,2943,0,0,0,0,0,0,0,0,416,9870,-11396,-170,-23047,-14834
'2017-07-31 17:40:43.758,0,0,0,1,0,0,0,2,508,-16360,-28948,28881,403,3536,0,0,0,0,0,0,0,0,1394,11925,-11552,-1341,-21706,-14608
'2017-07-31 17:40:43.768,0,0,0,2,0,0,0,2,6180,-2596,-13290,30614,-189,1699,0,0,0,0,0,0,0,0,2467,13953,-11885,-3501,-20427,-13798
'2017-07-31 17:40:43.778,0,0,0,2,0,0,1,2,-2379,-10430,-22709,25535,-6194,2115,0,0,0,0,0,0,0,0,3010,15110,-12649,-6351,-19563,-12834
'2017-07-31 17:40:43.788,0,0,0,2,0,0,1,2,-307,-2991,-15152,16896,-8039,1796,0,0,0,0,0,0,0,0,3114,15001,-13867,-9042,-19323,-12025
'2017-07-31 17:40:43.798,0,0,0,2,0,0,1,2,-3632,-5536,-14067,8745,-4184,1669,0,0,0,0,0,0,0,0,3305,14282,-15367,-10538,-19381,-11451
'2017-07-31 17:40:43.808,0,0,0,2,0,0,1,2,191,-1497,-12130,4058,-1395,2681,0,0,0,0,0,0,0,0,4358,13317,-16270,-10316,-19598,-11210
'2017-07-31 17:40:43.818,0,0,0,2,0,0,1,2,1526,-969,-9500,2383,-1042,3033,0,0,0,0,0,0,0,0,5713,12166,-16710,-8638,-20023,-11404
'2017-07-31 17:40:43.828,0,0,0,2,0,0,1,2,593,-2228,-7951,1662,-1471,1325,0,0,0,0,0,0,0,0,6677,11149,-17284,-6395,-20511,-12203
'2017-07-31 17:40:43.838,0,0,0,2,0,0,1,2,-60,-348,-8399,1224,-1578,-592,0,0,0,0,0,0,0,0,7648,10880,-17896,-4472,-20767,-13584
'2017-07-31 17:40:43.848,0,0,0,2,0,0,1,2,-622,320,-8972,911,-1278,-272,0,0,0,0,0,0,0,0,8890,11342,-18615,-3391,-20586,-15113
'2017-07-31 17:40:43.858,0,0,0,2,0,0,1,2,-76,-230,-9130,1110,-697,-220,0,0,0,0,0,0,0,0,10671,11805,-18909,-3208,-19820,-16334
'2017-07-31 17:40:43.868,0,0,0,2,0,0,1,2,346,-499,-9080,776,-585,-230,0,0,0,0,0,0,0,0,12130,11956,-19234,-3569,-18292,-17019
'2017-07-31 17:40:43.878,0,0,0,2,0,0,1,2,-65,-497,-8959,302,-536,-178,0,0,0,0,0,0,0,0,12708,11831,-19041,-4311,-16219,-16995
'2017-07-31 17:40:43.888,0,0,0,2,0,0,1,2,-247,-21,-9037,78,-287,-123,0,0,0,0,0,0,0,0,13491,11345,-18076,-4753,-15164,-16729
'2017-07-31 17:40:43.898,0,0,0,2,0,0,1,2,-84,-204,-8997,109,-28,-86,0,0,0,0,0,0,0,0,14704,10690,-16930,-4702,-13148,-15979
'2017-07-31 17:40:43.908,0,0,0,2,0,0,1,2,130,-261,-8993,19,92,-93,0,0,0,0,0,0,0,0,15384,8846,-16621,-5570,-11479,-14857
'2017-07-31 17:40:43.918,0,0,0,2,0,0,1,2,173,-354,-9073,-116,97,-99,0,0,0,0,0,0,0,0,17085,5152,-13338,-10347,-9808,-13766
'2017-07-31 17:40:43.928,0,0,0,2,0,0,1,2,191,-489,-8966,-403,60,-48,0,0,0,0,0,0,0,0,20850,3232,-11630,-13671,-8148,-13278
'2017-07-31 17:40:43.938,0,0,0,2,0,0,1,2,198,-410,-8814,-733,30,-13,0,0,0,0,0,0,0,0,25631,2093,-9243,-13319,-7535,-12352
'2017-07-31 17:40:43.948,0,0,0,2,0,0,1,2,176,-140,-8790,-892,10,32,0,0,0,0,0,0,0,0,28046,-901,-5908,-9885,-7720,-10863
'2017-07-31 17:40:43.958,0,0,0,2,0,0,1,2,171,-247,-8867,-961,1,46,0,0,0,0,0,0,0,0,27956,-1536,-4006,-6473,-7268,-8626
'2017-07-31 17:40:43.968,0,0,0,2,0,0,1,2,170,-228,-8753,-1091,7,87,0,0,0,0,0,0,0,0,28023,-2828,-5286,-4801,-5557,-5825
'2017-07-31 17:40:43.978,0,0,0,2,0,0,1,2,237,-62,-8730,-1179,-36,109,0,0,0,0,0,0,0,0,27102,-4252,-7451,-4528,-2578,-3778
'2017-07-31 17:40:43.988,0,0,0,2,0,0,1,2,171,70,-8692,-1102,-65,91,0,0,0,0,0,0,0,0,24034,-5145,-8253,-3378,896,-2988
'2017-07-31 17:40:43.998,0,0,0,2,0,0,1,2,118,63,-8658,-988,-56,80,0,0,0,0,0,0,0,0,23391,2571,-19168,2756,6178,-2856
'2017-07-31 17:40:44.008,0,0,0,2,0,0,1,2,155,208,-8637,-859,-44,70,0,0,0,0,0,0,0,0,27074,-15538,4352,15806,13031,-4301
'2017-07-31 17:40:44.018,0,0,0,2,0,0,1,2,166,139,-8603,-632,-56,76,0,0,0,2,0,0,0,1,-15123,6616,9024,10294,12562,-3361
'2017-07-31 17:40:44.028,0,0,0,2,0,0,1,2,166,200,-8557,-393,-76,96,0,0,0,2,0,0,0,2,5367,-6557,-27784,7754,17750,-3907
'2017-07-31 17:40:44.038,0,0,0,2,0,0,1,2,172,223,-8535,-149,-93,101,0,0,0,2,0,0,0,2,193,-5337,-25611,4278,20796,-3041
'2017-07-31 17:40:44.048,0,0,0,2,0,0,1,2,182,289,-8521,120,-132,91,0,0,0,2,0,0,0,2,2478,218,-24089,-564,21931,-2918
'2017-07-31 17:40:44.058,0,0,0,2,0,0,1,2,153,207,-8549,394,-133,42,0,0,0,2,0,0,0,2,3544,-2098,-19376,-2414,22037,-1576
'2017-07-31 17:40:44.068,0,0,0,2,0,0,1,2,112,90,-8576,576,-136,-22,0,0,0,2,0,0,0,2,3056,317,-14969,-2960,17840,220
'2017-07-31 17:40:44.078,0,0,0,2,0,0,1,2,110,28,-8611,631,-120,-86,0,0,0,2,0,0,0,2,-894,1885,-9694,-2985,13303,761
'2017-07-31 17:40:44.088,0,0,0,2,0,0,1,2,147,-98,-8623,592,-143,-98,0,0,0,2,0,0,0,2,27,3188,-7759,-1256,10225,-152
'2017-07-31 17:40:44.098,0,0,0,2,0,0,1,2,155,-43,-8618,538,-190,-119,0,0,0,2,0,0,1,2,3585,1821,-8388,129,7958,-2041
'2017-07-31 17:40:44.108,0,0,0,2,0,0,1,2,160,-168,-8758,452,-229,-167,0,0,0,1,0,0,1,2,1952,1605,-8142,1334,5282,-1017
'2017-07-31 17:40:44.118,0,0,0,2,0,0,1,2,131,-168,-8716,293,-279,-174,0,0,0,1,1,1,1,2,1374,1080,-8768,1670,3204,137
'2017-07-31 17:40:44.128,0,0,0,2,0,0,1,2,142,-82,-8704,204,-332,-162,0,0,0,1,1,1,1,2,736,2180,-8405,1504,2385,-307
'2017-07-31 17:40:44.138,0,0,0,2,0,0,1,2,134,10,-8714,232,-445,-142,0,0,0,1,1,1,1,2,674,627,-8886,1796,1640,242
'2017-07-31 17:40:44.148,0,0,0,2,0,0,1,2,174,55,-8735,371,-635,-132,0,0,0,1,1,1,1,2,954,733,-7997,940,1264,138
'2017-07-31 17:40:44.158,0,0,0,2,0,0,1,2,138,26,-8755,551,-752,-134,0,0,0,1,1,1,1,2,435,1015,-8063,742,910,171
'2017-07-31 17:40:44.168,0,0,0,2,0,0,1,2,136,-58,-8808,688,-815,-104,0,0,0,1,1,1,1,2,152,1231,-8339,759,844,271
'2017-07-31 17:40:44.178,0,0,0,2,0,0,1,2,10,-31,-8854,817,-841,-111,0,0,0,1,1,1,1,2,166,1330,-8308,903,909,449
'2017-07-31 17:40:44.188,0,1,0,2,0,0,1,2,32,-273,-8814,872,-836,-112,0,0,0,1,1,1,1,2,290,1111,-8014,1198,952,623
'2017-07-31 17:40:44.198,0,1,1,2,0,0,1,2,49,-328,-8859,837,-941,-76,0,1,0,1,1,1,1,2,463,894,-7924,1324,940,669
'2017-07-31 17:40:44.208,0,1,1,2,1,0,1,2,91,-340,-8899,706,-1066,-13,1,1,0,1,1,1,1,2,522,658,-7923,1423,756,590
'2017-07-31 17:40:44.218,1,1,1,2,1,0,1,2,86,-172,-8924,683,-1184,46,1,1,0,1,1,1,1,2,491,674,-8093,1361,586,516
'2017-07-31 17:40:44.228,1,2,1,2,1,0,1,2,51,-26,-8934,793,-1273,40,1,1,0,1,1,0,0,2,493,817,-8083,1371,411,510
'2017-07-31 17:40:44.238,1,2,1,2,1,0,1,2,100,5,-8964,999,-1379,32,1,1,0,1,1,0,0,2,481,752,-8063,1388,271,536
'2017-07-31 17:40:44.248,1,2,1,2,1,0,1,1,63,-11,-9140,1293,-1547,21,1,1,0,1,1,0,0,2,473,596,-8101,1255,221,551
'2017-07-31 17:40:44.258,2,2,1,1,1,0,1,1,-27,-33,-9165,1552,-1676,0,1,1,0,1,1,0,0,1,449,755,-8054,1176,217,530
'2017-07-31 17:40:44.268,2,2,1,1,1,0,1,1,-116,-196,-9340,2154,-1993,-77,1,1,0,2,1,0,0,1,453,756,-8160,1174,250,572
'2017-07-31 17:40:44.278,2,2,1,1,2,1,1,0,49,328,-9827,2373,-2457,-180,1,1,0,2,1,0,0,1,419,703,-8107,1230,286,626
'2017-07-31 17:40:44.288,2,2,1,0,2,1,1,0,-131,160,-9516,2226,-2859,-401,1,1,0,2,1,0,0,1,450,663,-8137,1319,341,643
'2017-07-31 17:40:44.298,2,2,1,0,2,0,0,0,-769,537,-10188,1581,-3527,-726,1,1,0,2,1,0,0,1,476,676,-8125,1365,431,653
'2017-07-31 17:40:44.308,2,2,1,0,2,0,0,0,-99,-1736,-12102,2749,-4540,-421,1,1,0,1,1,0,0,0,492,527,-8116,1372,548,674
'2017-07-31 17:40:44.318,2,2,1,0,2,0,0,0,123,1781,-14622,511,-6809,80,1,1,0,1,1,0,0,0,547,486,-8064,1382,673,668
'2017-07-31 17:40:44.328,2,2,0,0,2,0,0,0,123,-2144,-11932,-226,-7756,41,1,1,0,1,1,0,0,0,583,507,-8092,1180,947,658
'2017-07-31 17:40:44.338,2,2,0,0,2,0,0,0,-113,54,-12518,-277,-8977,111,1,1,0,1,1,0,0,0,575,448,-8120,1111,1197,668
'2017-07-31 17:40:44.348,2,2,0,0,2,0,0,0,-68,-1121,-13440,-417,-10268,15,1,1,0,0,1,0,0,0,556,541,-8161,972,1400,640
'2017-07-31 17:40:44.358,2,2,0,0,2,0,0,0,226,29,-11723,-384,-11889,28,1,1,0,0,1,0,0,0,633,454,-8181,1037,1629,629
'2017-07-31 17:40:44.368,2,2,0,0,2,0,0,0,-124,-3,-11771,-769,-12531,-359,1,1,0,0,1,0,0,0,677,408,-8161,1087,1773,586
'2017-07-31 17:40:44.378,2,2,0,0,2,0,0,0,-242,19,-11994,-874,-13693,-527,1,1,0,0,1,0,0,0,843,417,-8157,1112,1823,538
'2017-07-31 17:40:44.388,2,2,0,0,2,0,0,0,-472,468,-12175,-922,-15085,-732,1,1,0,0,1,0,0,0,864,358,-8099,1060,1825,520
'2017-07-31 17:40:44.398,2,2,0,0,2,0,0,0,-897,89,-13366,-688,-16479,-974,1,1,0,0,1,0,0,0,924,238,-7965,1007,1785,472
'2017-07-31 17:40:44.408,2,2,0,0,2,0,0,0,-1760,-1518,-14922,328,-17830,-1142,1,1,0,0,1,0,0,0,923,70,-8006,899,1748,405
'2017-07-31 17:40:44.418,2,2,0,0,2,0,0,0,-585,-543,-14888,1439,-18476,-934,1,1,0,0,1,0,0,0,923,-84,-8043,553,1617,278
'2017-07-31 17:40:44.428,2,2,0,0,2,0,0,0,-995,3100,-13825,1869,-19850,-964,1,1,0,0,1,0,0,0,899,-25,-8084,228,1540,144
'2017-07-31 17:40:44.438,2,2,0,0,2,0,0,0,-379,3566,-14055,902,-21058,-2144,1,1,0,0,1,0,0,0,973,173,-8166,84,1502,60
'2017-07-31 17:40:44.448,2,2,0,0,2,0,0,0,-1281,2124,-15602,1450,-22703,-3436,1,1,0,0,1,0,0,0,980,122,-8466,-31,1649,18
'2017-07-31 17:40:44.458,2,2,0,0,1,0,0,0,-2403,5213,-18921,1812,-23835,-4401,1,1,0,0,1,0,0,0,978,355,-8733,-146,1867,-93
'2017-07-31 17:40:44.468,1,2,0,0,1,0,0,0,-3319,7968,-22573,-727,-26878,-5764,1,1,0,0,1,0,0,0,1027,749,-8863,-320,2225,-113
'2017-07-31 17:40:44.478,1,2,0,0,1,0,0,0,-7601,6744,-23184,-6078,-27299,-7387,1,1,0,0,1,0,0,0,1092,517,-8727,-207,2442,-50
'2017-07-31 17:40:44.488,1,1,0,0,0,0,0,0,-5537,4649,-24266,-10979,-26382,-8685,1,2,0,0,1,0,0,0,1089,688,-8979,-228,2554,44
'2017-07-31 17:40:44.498,0,1,0,0,0,0,0,0,1352,2575,-25443,-9002,-25555,-9819,1,2,0,0,1,0,0,0,1189,370,-8466,-201,2731,90
'2017-07-31 17:40:44.508,0,1,0,0,0,0,0,0,6189,3947,-19348,-5789,-24891,-11422,1,2,0,0,1,0,0,0,1234,738,-8495,-67,2837,149
'2017-07-31 17:40:44.518,0,0,0,0,0,0,0,0,8227,2518,-13603,781,-24448,-12761,1,2,0,0,1,0,0,0,1237,596,-8398,74,2895,206
'2017-07-31 17:40:44.528,0,0,0,0,0,0,0,0,7317,3394,-8351,7938,-23563,-13203,1,2,0,0,1,0,0,0,1275,447,-8890,282,3019,239
'2017-07-31 17:40:44.538,0,0,0,0,0,0,0,0,838,3540,-8525,9210,-20436,-11471,1,2,0,0,1,0,0,0,1359,432,-8766,409,3236,230
'2017-07-31 17:40:44.548,0,0,0,0,0,0,0,0,5472,6937,-13256,7522,-13654,-10434,1,2,0,0,1,0,0,0,1394,347,-9084,389,3498,247
'2017-07-31 17:40:44.558,0,0,0,0,0,0,0,0,6007,6819,-11165,4576,-8109,-9350,1,2,0,0,1,0,0,0,1399,275,-9416,318,3851,205
'2017-07-31 17:40:44.568,0,0,0,0,0,0,0,0,7343,6103,-5002,1728,-2019,-7861,1,2,0,0,1,0,0,0,1465,273,-9624,244,4298,168
'2017-07-31 17:40:44.578,0,0,0,0,0,0,0,0,7351,5578,-2531,-1606,3459,-6202,1,2,0,0,1,0,0,0,1556,179,-9881,137,4823,134
'2017-07-31 17:40:44.588,0,0,0,0,0,0,0,0,5453,4946,-4976,-4933,7274,-4472,1,2,0,0,1,0,0,0,1583,221,-10243,-67,5315,47
'2017-07-31 17:40:44.598,0,0,0,0,0,0,0,0,3714,4541,-6608,-7626,9362,-2718,1,2,0,0,1,0,0,0,1732,435,-10020,-120,6010,32
'2017-07-31 17:40:44.608,0,0,0,0,0,0,0,0,3093,3803,-6330,-9528,10061,-1034,1,2,0,0,1,0,0,0,1750,934,-10504,-427,6586,156
'2017-07-31 17:40:44.618,0,0,0,0,0,0,0,0,2879,2748,-5805,-10564,10393,554,1,2,0,0,1,0,0,0,1687,1272,-11161,-329,7580,355
'2017-07-31 17:40:44.628,0,0,0,0,0,0,0,0,2974,1871,-6292,-10878,11093,2034,1,2,0,0,1,0,0,0,1669,2868,-12302,165,9560,793
'2017-07-31 17:40:44.638,0,0,0,0,0,0,0,0,3097,1284,-6873,-10899,12395,3227,1,2,0,0,1,0,0,0,1891,-1977,-11650,457,10583,1203
'2017-07-31 17:40:44.648,0,0,0,0,0,0,0,0,3435,794,-7596,-10869,14167,4139,1,2,0,0,1,0,0,0,1855,1176,-10859,2008,11541,748
'2017-07-31 17:40:44.658,0,0,0,0,0,0,0,0,3666,404,-8475,-11348,15846,4711,1,2,0,0,1,0,0,0,1806,3311,-12529,2229,12788,1305
'2017-07-31 17:40:44.668,0,0,0,0,0,0,0,0,3482,151,-9332,-12192,17033,4880,1,2,0,0,1,0,0,0,1723,2273,-13351,2480,14200,2149
'2017-07-31 17:40:44.678,0,0,0,0,0,0,0,0,3017,-128,-10032,-13191,17523,4459,1,2,0,0,1,0,0,0,1990,2565,-15051,3707,15557,2525
'2017-07-31 17:40:44.688,0,0,0,0,0,0,0,0,2679,-807,-10729,-14402,17551,3332,1,2,0,0,1,0,0,0,1814,6702,-13986,4740,17034,3209
'2017-07-31 17:40:44.698,0,0,0,0,0,0,0,0,2264,-1753,-11321,-15577,17318,1600,1,2,0,0,1,0,0,0,1607,6624,-15992,7189,18584,4675
'2017-07-31 17:40:44.708,0,0,0,0,0,0,0,0,2255,-2645,-12333,-16072,17024,-469,1,2,0,0,1,0,0,0,2106,8059,-16789,9814,20532,6007
'2017-07-31 17:40:44.718,0,0,0,0,0,0,0,0,2598,-4067,-13493,-15483,16975,-2481,1,2,0,0,0,0,0,0,3456,4224,-18479,10397,21963,7806
'2017-07-31 17:40:44.728,0,0,0,0,0,0,0,0,3044,-5162,-14003,-14334,17330,-4180,1,2,0,0,0,0,0,0,8965,2028,-24314,12175,22490,7812
'2017-07-31 17:40:44.738,0,0,0,0,0,0,0,0,3329,-5909,-14349,-12860,17985,-5468,1,2,0,0,0,0,0,0,2854,14732,-31968,7858,23303,7281
'2017-07-31 17:40:44.748,0,0,0,0,0,0,0,0,3392,-6105,-14709,-11703,18829,-6267,0,1,0,0,0,0,0,0,-431,12388,-20555,14260,24173,10630
'2017-07-31 17:40:44.758,0,0,0,0,0,0,0,0,3268,-6121,-15277,-11318,19192,-6505,0,1,0,0,0,0,0,0,-6073,11856,-12710,19338,23126,11006
'2017-07-31 17:40:44.768,0,0,0,0,0,0,0,0,2678,-6063,-15912,-10948,19534,-6716,0,0,0,0,0,0,0,0,-7595,11441,-4929,21622,20590,11205
'2017-07-31 17:40:44.778,0,0,0,0,0,0,0,0,1803,-6213,-16814,-10953,19233,-6501,0,0,0,0,0,0,0,0,1097,5109,785,27408,18211,8604
'2017-07-31 17:40:44.788,0,0,0,0,0,0,0,0,955,-6141,-17291,-11087,18489,-6017,0,0,0,0,0,0,0,0,2810,-1351,-7242,21513,13612,1671
'2017-07-31 17:40:44.798,0,0,0,0,0,0,0,0,157,-5745,-17430,-10638,17558,-5623,0,0,0,0,0,0,0,0,-2306,6982,-7559,8645,3264,-3964
'2017-07-31 17:40:44.808,0,0,0,0,0,0,0,0,-703,-5284,-17258,-9440,16682,-5498,0,0,0,0,0,0,0,0,-5536,8243,-5335,5894,-4318,-7449
'2017-07-31 17:40:44.818,0,0,0,0,0,0,0,0,-1685,-4513,-17383,-8331,16051,-5638,0,0,0,0,0,0,0,0,-5237,5759,-5843,6208,-7355,-8356
'2017-07-31 17:40:44.828,0,0,0,0,0,0,0,0,-3008,-3780,-17454,-7888,15636,-5975,0,0,0,0,0,0,0,0,-3934,3519,-7669,5496,-11176,-9699
'2017-07-31 17:40:44.838,0,0,0,0,0,0,0,0,-4566,-3301,-17380,-8292,15070,-6415,0,0,0,0,0,0,0,0,-2838,4272,-8938,5197,-13075,-10498
'2017-07-31 17:40:44.848,0,0,0,0,0,0,0,0,-6523,-3639,-17455,-9388,14085,-6821,0,0,0,0,0,0,0,0,-1879,4363,-9889,5783,-13611,-10643
